title,remote_work,contract_type,Competence,end_date,company_description,requirements,niveau d'expérience,company_name,niveau d'études requis,number_of_positions,url,description,Region,sector,posted_date,id
Comptable Maitrisant La Langue Française   - Agadir,,CDI,Comptabilité - Comptabilité Générale - Finance - Gestion,,,,Débutant < 2 ans et plus,FC2I SARL,"Bac+3, Bac+4 & Bac+5 et plus",,,"Nous recherchons un  Comptable  dynamique et organisé, parlant parfaitement français, pour rejoindre notre équipe. Ce poste nécessite une excellente capacité de communication afin d’accompagner et de dépanner nos clients par téléphone sur des questions comptables.   Missions :    Gérer la comptabilité générale (saisie, rapprochements bancaires, déclarations fiscales)  Répondre aux demandes des clients par téléphone et les assister sur des problématiques comptables  Identifier et résoudre les erreurs comptables des clients  Assurer un suivi rigoureux des dossiers et proposer des solutions adaptées",Agadir,,15.04.2025,
Chef de Projet Courant Faible et Courant Fort H/F,,CDI,FLUIDE - GÉNIE ÉLECTRIQUE - INSTALLATION ÉLECTRIQUE - MAINTENANCE - NORMES DE QUALITÉ - PRODUCTION - QUALITÉ - SÉCURITÉ ÉLECTRIQUE,,,,Expérience entre 5 ans et 10 ans,SLS,Bac+4,,,"Nous recherchons un  Responsable Technique Courant Faible et Courant Fort H/F  pour rejoindre notre équipe. Dans ce rôle, sera chargé(e) de la gestion complète des projets d'installation électrique, tant pour le courant faible que pour le courant fort.   Il supervisera l'exécution des projets depuis la phase de planification jusqu'à la livraison finale, en assurant le respect des délais, du budget et des normes de qualité  Ce poste exige une solide expérience dans le domaine de l'électricité, accompagnée d'un leadership éprouvé et de compétences avancées en gestion de projet.    Responsabilités :      Gestion de Projets :     Superviser l'ensemble du cycle de vie des projets, depuis la...",Casablanca-Mohammedia,,15.06.2024,
Expert en Sécurité des Systèmes D’information,,Freelance,EBIOS,,,,Expérience > 10 ans,RED TIC,Bac+5 et plus,,,"Nous sommes à la recherche d'un  Expert en Sécurité des Systèmes D’information/     Missions :     Garantir l'évaluation des risques liés aux technologies de l'information (IT) dans son domaine d'intervention, en couvrant à la fois les aspects fonctionnels et techniques  Veiller à la mise en œuvre efficace des principes de gestion des risques, en proposant des solutions pour atténuer les risques identifiés  Assurer l'évaluation des risques IT liés aux projets, tant au niveau de l'infrastructure que des activités métiers  Diriger la Maîtrise d'Ouvrage (MOA) des projets et programmes de sécurité informatique  Formaliser les procédures et processus de sécurité de l'information dans son...",Casablanca-Mohammedia,,15.06.2024,
Customer Success Manager/Consultant Logiciel - Poste Basé à Marrakech,,CDI,EBP - SAGE,,,,Expérience entre 2 ans et 5 ans,MOBILITYDEV,Bac+3,,,"MobilityDev/Nuxilog  est spécialisé dans le développement de solutions mobiles performantes qui facilitent la gestion d'entreprise en connectant divers logiciels de gestion populaires tels que EBP, SAGE, et Wavesoft. Nos applications permettent de maximiser la productivité des équipes en offrant une synchronisation en temps réel entre le bureau et le terrain, notamment dans la gestion des interventions, des ventes, ainsi que dans l'amélioration des échanges commerciaux et logistiques​​.  Concernant le rôle à pourvoir, les principales missions pourraient être décrites comme suivent :     Onboarding des clients  : Accompagner les nouveaux clients dans les premières étapes d'utilisation de notre logiciel, incluant des...",Marrakech-Safi,,15.06.2024,
Analyste Marketing (H/F) - Tanger,,CDI,CIBLAGE MARKETING - DÉVELOPPEMENT MARKETING - MARKETING STRATÉGIQUE - SWOT - VEILLE MARKETING - VEILLE STRATÉGIQUE,,,,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,SUPLEOR,Bac+4 & Bac+5 et plus,,,"Le Groupe Mentor recherche un(e) Analyste Marketing International motivé(e) pour soutenir son développement à l'échelle mondiale. Rattaché(e) au service internationale du groupe, vous jouerez un rôle clé en collectant et analysant des données de marché.  Vos missions :     Intelligence marché :  Contribuer à la collecte de données sur divers marchés sectorielles (Foodtech, le recrutement, la médecine esthétique, les télécoms, etc) pour plusieurs marchés régionaux à l'international.       Études de Marché :  Mener des études de marché approfondies (marché adressable, tendances, analyse SWOT, etc.)     Segmentation et priorisation du Marché :  Exploiter les outils d'analyse à disposition pour alimenter...",Tanger-Tétouan-Al Hoceïma,,14.06.2024,
Microsoft Dynamics 365 Consutlant - Casablanca,,Freelance,,,,,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,RED TIC,Bac+5 et plus,,,"Configure system settings, modules, and workflows within Dynamics 365 Finance and Operations (F&O) based on business requirements.  Develop custom coded solutions and fix defects.  Troubleshoot code issues and determine root causes.  Conduct system testing and create detailed documentation.  Coordinate user acceptance testing (UAT) with clients to ensure the system functions effectively and meets business needs.  Collaborate with cross-functional teams and communicate effectively with clients and team members.",Casablanca-Mohammedia,,14.06.2024,
Ingénieur Cloud DevOps,,CDI,AGILE - APACHE - ARTIFACTORY - AZURE - CENTOS - CONFLUENCE - DOCKER - GITLAB - JAVA - JAVASCRIPT - JBOSS - JENKINS - JIRA - NODE JS - NOSQL - POWERSHELL - PYTHON - SHELL - TOMCAT - UBUNTU - VPN,,,,Expérience entre 5 ans et 10 ans,MOVE2CLOUD,Bac+5 et plus,,,"Nous cherchons pour notre client à Paris des  Ingénieurs Cloud / DevOps . Votre rôle consiste à créer, déployer et améliorer les fonctionnalités à travers toutes les couches de l’application. Vous travaillez en étroite collaboration avec le Product Owner pour implémenter ces fonctionnalités et garantir la stabilité technique et la cohérence. Vous êtes un membre clé de l’équipe qui possède la responsabilité totale du produit.   Maitrise d'un provider cloud AWS ou Azure ou GCP  Connaissances et usage de la conteneurisation (docker, Kubernetes)  Connaissance des chaines de CI/CD, usage de (Gitlab, Nexus, Jenkins, Ansible, Artifactory)  Bonnes connaissances des langages (Shell, PowerShell, yaml)  Connaissance...",International,,14.06.2024,
Formateur en Logiciels D´exploitation Minière,,Freelance,EXPLOITATION - EXPLOITATION MINIÈRE - FORMATION - MAINTENANCE - QUALITÉ,,,,Expérience > 10 ans,RED TIC,Bac+5 et plus,,,"Nous sommes à la recherche d'un  Formateur en Logiciels D'exploitation Minière.     Missions :     Développer et dispenser des programmes de formation adaptés aux besoins des professionnels du secteur minier pour des logiciels tels que Alastri Haul Infinity, CAT MineStar Fleet et Orica BlastIQ  Créer des supports de cours engageants, incluant des présentations, des guides et des exercices pratiques  Animer des sessions de formation sur site et en ligne, en veillant à engager les participants et à maximiser la rétention des connaissances  Évaluer les besoins en formation par des consultations avec les clients, des sessions de retour d'information et des évaluations de performances  Se tenir à jour des derniers...",International,,07.06.2024,
Chargé(e) de Reporting Comptable (Normes Françaises),,CDI,CEGID - COMPTABILITÉ - CONSOLIDATION - CONSOLIDATION COMPTABLE - CONSOLIDATION IFRS - FINANCE - GESTION - IFRS - REPORTING COMPTABLE - TURBO,,,,Expérience entre 2 ans et 5 ans,SUPLEOR,Bac+5 et plus,,,"Nous sommes à la recherche d'un  Chargé(e) de Reporting Comptable.   Voici vos principaux cœurs de métier :   Grâce à des techniques d’automatisation, vous participerez à l’enregistrement des pièces justificatives comptables (achats, frais généraux…),  Vous aurez en charge les travaux de révision comptable, en autonomie technique ou avec assistance,  Vous veillerez au respect des échéances déclaratives des sociétés ainsi qu’aux règles et aux procédures comptables du Groupe,  Vous serez également en charge du reporting financier à destination du pôle consolidation,   L’objectif est d'établir des situations mensuelles, pour les diverses sociétés de votre portefeuille et concourir à l...",Tanger-Tétouan-Al Hoceïma,,06.06.2024,
Administrateur MDM (Master Data Management),,CDD,MDM - WMS,,,,Expérience entre 5 ans et 10 ans,MAROC FORCE EMPLOI,Bac+5 et plus,,,"Nous recrutons pour notre client un  Administrateur MDM (Master Data Management).    Principales responsabilités et fonctions :    Gestion et maintenance des données : Assurer la propreté et la gestion appropriée des données de base à travers divers systèmes tels que ERP, WMS, SFA et CRM. Cela comprend l’examen régulier, le nettoyage et la mise à jour des données afin de maintenir leur exactitude et leur fiabilité.  Assurance de la qualité des données : Surveiller activement la qualité des données, identifier et corriger toute inexactitude ou incohérence.   Collaboration et coordination : Travailler en étroite collaboration avec les différents ministères et intervenants pour veiller à ce que les données de référence...",Casablanca-Mohammedia,,04.06.2024,
Manager de la Relation Client,,CDI,COMMERCIALISATION - COMMUNICATION - DÉVELOPPEMENT COMMERCIAL - LEADERSHIP - PROSPECTION - PROSPECTION CLIENT - RELATION CLIENTS - TÉLÉVENTE,,,,Expérience entre 5 ans et 10 ans,SUPLEOR,Bac+5 et plus,,,"Nous sommes à la recherche d'un  Manager de la Relation Client.     Missions :     Développement commercial :    Vous jouerez un rôle clé dans le déploiement des activités commerciales de certaines de nos filiales au Maroc  Vous contribuerez à explorer de nouvelles opportunités sur certains marchés : recrutement, foodtech et finance notamment  Vous faciliterez l’introduction dans les réseaux d’affaires et identifierez des solutions de prospection client telles que les bases de données d’entreprises et le mapping.    Gestion et management de l’Unité Relation Client / Télévente / ADV sur le plateau :    Vous serez responsable de l’encadrement de tous les collaborateurs de cette...",Tanger-Tétouan-Al Hoceïma,,30.05.2024,
Commercial/Commerciale (IT) - Rabat,,CDI,NÉGOCIATION - PROSPECTION - VENTE,,,,Expérience entre 2 ans et 5 ans,AFRICAWORK,Bac+3,,,"Nous recherchons un(e)  Commercial (e) dynamique et motivé(e) en CDI pour rejoindre notre client, une entreprise leader dans le  secteur des services informatiques et du conseil IT , basée à  Rabat .   À propos du   poste :   En tant que commercial(e), vous aurez la responsabilité de gérer et développer un portefeuille clients (IT), ainsi que de promouvoir et vendre des services informatiques.    Responsabilités :     Atteindre le chiffre d’affaires fixé par la direction commerciale  Gérer la relation client, de la prospection au règlement  Prospecter de nouveaux clients et identifier des opportunités commerciales  Développer et gérer un portefeuille clients existant  Élaborer et présenter des propositions...",Rabat-Salé-Kénitra,,30.05.2024,
Chef de Projet Technique ERP,,CDI,,,,,Expérience entre 5 ans et 10 ans,VITAE RECRUTEMENT INTERNATIONAL INC,Bac+3,,,"Nous sommes à la recherche d'un  Chef de Projet Technique ERP.    Fonctions liées au poste :    Participer à monter la structure du produit dans le système manufacturier  Développer et optimiser les outils nécessaires pour accroître l’efficacité de différents secteurs de la production  Participer au développement du système ERP, des différents outils informatiques, des processus et de la gestion des stocks de pièces fabriquées  Implantation des changements de produits au système manufacturier  Collaborer à l’amélioration continue de l’entreprise et supporter les autres départements de la production  Animer des Kaizens et les documenter  Participer à la validation de procédé  Avec l’aide de l...",International,,29.05.2024,
Chef de Projets Finance & Risque,,Freelance,BANQUE - COMPTABILITÉ - FINANCE - GESTION - GESTION FINANCIÈRE - OPÉRATIONS BANCAIRES - SUIVI DE LA QUALITÉ,,,,Expérience entre 5 ans et 10 ans,RED TIC,Bac+5 et plus,,,"RED TIC recherche pour son client un professionnel dynamique et expérimenté en tant que  Chef de Projet Finance et Risque,  passionné par la gestion financière, le contrôle des risques et que vous avez une solide expérience dans la conduite de projets.    Missions :     Assurer le pilotage opérationnel des projets et différents chantiers (cadrage des besoins et rédaction des EDB, suivi des développements et pilotage de la recette fonctionnelle et métier…)  Piloter les évolutions du système d’information bancaire SAB en coordination avec les équipes informatiques  Constituer le partenaire privilégié de l’Informatique et des interlocuteurs clés (groupe, finance, risque et lignes métiers…)  Piloter le...",Casablanca-Mohammedia,,21.05.2024,
Chef de Projet - Scrum Master,,Freelance,SCRUM,,,,Expérience entre 5 ans et 10 ans,RED TIC,Bac+5 et plus,,,"Nous sommes à la recherche d'un  Chef de Projet - Scrum Master.   Vous serez amené à réaliser les tâches ci-dessous :   Le suivi de l’équipe au quotidien (daily) et gestion des instances agiles Scrum  La participation au chiffrage des évolutions  La planification des évolutions  Le suivi des livrables (spécifications fonctionnelles, techniques, tests…)  Organisation des MEP  La gestion des risques et des problèmes  Le suivi des incidents, demandes de support dans le respect des SLA  Le suivi et le contrôle de la progression des évolutions  Coordination des activités entre l'entreprise, l'équipe de développement, les consultants techniques  Support des tests métiers  Gestion de la montée en compétence des...",Casablanca-Mohammedia,,18.05.2024,
