title,company_name,description,posted_date:,niveau d'études requis,niveau d'expérience,contract_type,Region,Competence
Consultant Technique au Déploiement SI - Rabat,RED TIC,"Nous sommes à la recherche d'un  Consultant Technique au Déploiement SI.     Missions :     Gestion de la configuration logicielle :  Assiste et conseille sur l’utilisation du système applicatif dont il aura la charge  Vérifie et assure la qualité et la performance du fonctionnement des applications dont il sera responsable  Coordonne la maintenance corrective, préventive et évolutive.    Gestion de la qualité de la configuration :  Applique les normes, méthodes et outils de la BAM  S'assure de la cartographie applicative utilisée dans le cadre du référentiel d'urbanisation  Identifie et met à jour le référentiel documentaire du système applicatif dont il sera responsable  Assure la pérennité des...",02.07.2024,Bac+4 & Bac+5 et plus,Expérience entre 2 ans et 5 ans et plus,Freelance,Rabat-Salé-Kénitra,
Ingénieur Data - Rabat,EMPLOI.MA,Nous sommes à la recherche d'un  Ingénieur Data sur Rabat.    Profil recherché :    Vous êtes de formation Bac+5 ou diplôme d'ingénieur en DATA  Vous disposez d’une première expérience professionnelle dans le domaine de Machine Learning ou de l'intelligence artificielle.(minimum 1 an).,28.06.2024,Bac+5 et plus,Débutant < 2 ans,CDI,Rabat-Salé-Kénitra,ELASTICSEARCH - MONGODB - MYSQL - NOSQL - PYTHON - SCIKIT - SQL
Stagiaire Pré-embauche - Commercial en Recrutement IT - Casablanca,RED TIC,Nous sommes à la recherche d'un  Stagiaire Pré-embauche - Commercial en Recrutement IT.     Missions :     Établir et entretenir des relations solides et durables avec les clients existants  Servir de point de contact principal pour les demandes et les questions des clients  Identifier et approcher de nouveaux clients potentiels  Présenter les services de notre société et négocier les termes des collaborations  Participer à des événements et des salons professionnels pour promouvoir nos services  Comprendre les besoins spécifiques des clients en matière de recrutement IT  Assurer le suivi des candidatures et des placements jusqu'à la satisfaction complète des clients  Réaliser des études de marché pour identifier les...,28.06.2024,Bac+5 et plus,"Etudiant, jeune diplômé",CDI & Stage,Casablanca-Mohammedia,CRM - NÉGOCIATION - VENTE
Développeur LARAVEL et DRUPAL 7 - Abidjan,EMPLOI.MA,Nous recrutons un  Développeur LARAVEL et DRUPAL 7  (2 ans minimum d'expérience de DRUPAL 7 obligatoire). Missions : Vous développez nos plateformes basées sur LARAVEL et sur le CMS DRUPAL :   Réalisation / développement de modules ;  Préparation des spécifications ;  Développement de nouvelles fonctionnalités.,28.06.2024,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"CDI, CDD & Freelance",International,CMS - DRUPAL - LARAVEL - PHP
Développeur LARAVEL et DRUPAL 7 - Yamoussoukro,EMPLOI.MA,Nous recrutons un  Développeur LARAVEL et DRUPAL 7  (2 ans minimum d'expérience de DRUPAL 7 obligatoire).   Missions :    Vous développez nos plateformes basées sur LARAVEL et sur le CMS DRUPAL :  Réalisation / développement de modules ;  Préparation des spécifications ;  Développement de nouvelles fonctionnalités.,28.06.2024,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus",Expérience entre 2 ans et 5 ans et plus,"CDI, CDD & Freelance",International,CMS - DRUPAL - LARAVEL - PHP
Chef de Projet Technique ERP,VITAE RECRUTEMENT INTERNATIONAL INC,"Nous sommes à la recherche d'un  Chef de Projet Technique ERP.    Fonctions liées au poste :    Participer à monter la structure du produit dans le système manufacturier  Développer et optimiser les outils nécessaires pour accroître l’efficacité de différents secteurs de la production  Participer au développement du système ERP, des différents outils informatiques, des processus et de la gestion des stocks de pièces fabriquées  Implantation des changements de produits au système manufacturier  Collaborer à l’amélioration continue de l’entreprise et supporter les autres départements de la production  Animer des Kaizens et les documenter  Participer à la validation de procédé  Avec l’aide de l...",27.06.2024,Bac+3,Expérience entre 5 ans et 10 ans,CDI,International,
Chef de Projet Courant Faible et Courant Fort H/F,SLS,"Nous recherchons un  Responsable Technique Courant Faible et Courant Fort H/F  pour rejoindre notre équipe. Dans ce rôle, sera chargé(e) de la gestion complète des projets d'installation électrique, tant pour le courant faible que pour le courant fort.   Il supervisera l'exécution des projets depuis la phase de planification jusqu'à la livraison finale, en assurant le respect des délais, du budget et des normes de qualité  Ce poste exige une solide expérience dans le domaine de l'électricité, accompagnée d'un leadership éprouvé et de compétences avancées en gestion de projet.    Responsabilités :      Gestion de Projets :     Superviser l'ensemble du cycle de vie des projets, depuis la...",27.06.2024,Bac+4,Expérience entre 5 ans et 10 ans,CDI,Casablanca-Mohammedia,FLUIDE - GÉNIE ÉLECTRIQUE - INSTALLATION ÉLECTRIQUE - MAINTENANCE - NORMES DE QUALITÉ - PRODUCTION - QUALITÉ - SÉCURITÉ ÉLECTRIQUE
Microsoft Dynamics 365 Consutlant - Casablanca,RED TIC,"Configure system settings, modules, and workflows within Dynamics 365 Finance and Operations (F&O) based on business requirements.  Develop custom coded solutions and fix defects.  Troubleshoot code issues and determine root causes.  Conduct system testing and create detailed documentation.  Coordinate user acceptance testing (UAT) with clients to ensure the system functions effectively and meets business needs.  Collaborate with cross-functional teams and communicate effectively with clients and team members.",22.06.2024,Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Freelance,Casablanca-Mohammedia,AZURE - MICROSOFT
Développeur Senior  - Casablanca,KAZACUBE,"Nous recrutons des  Développeurs Senior      Missions :    L’analyse et la conception technique détaillée de fonctionnalités complexes en respectant les exigences fonctionnelles du projet  Le développement, les tests unitaires et la documentation technique sur des fonctionnalités complexes  La mise en place des outils et procédures de migration de modules existants (python 2 vers 3 et montée de version du framework)  Apporter un support technique et une assistance aux équipes  Contribuer à la capitalisation  Préparer et animer des formations techniques internes et externes.",18.11.2024,Bac+5 et plus,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,CDI,Casablanca-Mohammedia,Achats - Approche Processus - Gestion de la Production Assistée par Ordinateur - GIT - IONIC - JASPERREPORTS - LINUX - OPEN SOURCE - Pilotage de Projets - POSTGRESQL - PYTHON - UBUNTU
Analyste Oracle EBS - Casablanca et Rabat,RED TIC,"Dans le cadre de l'implantation d'un Progiciel de Gestion Intégré (PGI), nous recherchons des  Analystes Oracle EBS  spécialisés dans les rapports financiers et l'intelligence d'affaires.     Missions :     Développer des rapports financiers basés sur Oracle Fusion ou EBS, en utilisant Oracle Publisher et OTBI.  Recueillir et analyser les besoins des gestionnaires en matière de rapports financiers.  Concevoir, tester et mettre en œuvre des solutions de reporting et d’intelligence d’affaires.  Utiliser SQL et des API pour la collecte et la manipulation de données.  Collaborer avec les équipes de gestion pour produire des tableaux de bord et des indicateurs de performance.  Participer à la mise en...",18.11.2024,Bac+5 et plus,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Freelance,Casablanca-Mohammedia & Rabat-Salé-Kénitra,API - ORACLE - PUBLISHER - SQL
Chef de Projet Technique et Intégration - Casablanca,VISION BUSINESS CONSULTING,"Nous sommes une société spécialisée dans les services numériques, le développement sur mesure, le conseil en organisation et en systèmes d'information, ainsi que dans la formation sur toutes les thématiques IT, et nous sommes actuellement à la recherche d'un  Chef de Projet Technique et Intégration    pour le compte d'un client opérant en secteur bancaire.    Projet : Montée de version du Core Banking     La mise en place de nouveaux prérequis techniques sur une nouvelle plateforme (frontaux / core / base de données)  Un upgrade applicatif du produit comprenant la nouvelle version des modules acquis par la banque, et la mise en place des paramétrages obligatoires pour certaines fonctionnalités  Le...",18.11.2024,Bac+5 et plus,Expérience > 10 ans,Freelance,Casablanca-Mohammedia,ELASTICSEARCH - IBM - NOSQL - ORACLE - POSTGRESQL - REDHAT - SQL - TALEND
Stagiaire PFE – AMOA Applications IT et Processus - Casablanca,VISION BUSINESS CONSULTING,"Nous recherchons un(e)  Stagiaire PFE – AMOA Applications IT et Processus  dans le domaine de l’Assistance à la Maîtrise d’Ouvrage (AMOA) dédié aux applications IT et à la modélisation des processus. Vous serez intégré(e) au sein d’une équipe dynamique et participerez activement à l’optimisation et à la transformation des processus au sein de l’organisation.    Missions principales :     Compréhension et analyse de l’utilisation et de la modélisation des processus au sein d’une organisation.  Préparation et création de présentations (slides) pour les méthodologies projet et les appels d’offres.  Analyse des besoins, rédaction de cahiers des charges et contribution à la...",16.11.2024,Bac+4 & Bac+5 et plus,"Etudiant, jeune diplômé & Débutant < 2 ans",Stage,Casablanca-Mohammedia,
Senior Data Engineers - Casablanca,AFRICAWORK,"Nous recrutons pour notre client des  Ingénieurs de Données Seniors  capable de diriger une équipe et de contribuer activement à la conception et à l'implémentation de solutions techniques dans un environnement data-driven.   Lieu: Casablanca ou Rabat     Missions :     Diriger une équipe de développeurs dans la mise en œuvre de solutions techniques.  Fournir et exécuter des conceptions techniques pour les composants de la plateforme de données.  Établir des normes, des modèles et des pratiques exemplaires pour les équipes.  Superviser et diriger la livraison de fonctionnalités ou d'épopées complètes.  Encadrer et accompagner les membres plus juniors de l'équipe.  Communiquer efficacement avec les parties...",15.11.2024,Bac+4 - Bac+5 et plus,Expérience entre 2 ans et 5 ans et plus,CDI,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla -...,APP - AZURE - C# - DOCKER - ETL - MICROSOFT - PYTHON - SQL - VAULT
Technicien en Informatique  - Casablanca,GROUPE TECTRA,"TECTRA MAROC recrute un/e  Technicien en Informatique  pour une société basée à CASABLANCA en contrat intérim.    Missions :     L'assistance aux utilisateurs des systèmes d'information   Conseiller les utilisateurs   Installer, configurer les postes de travail, les imprimantes, des scanners, des téléphones fixes.",15.11.2024,Bac+2,Expérience entre 2 ans et 5 ans,Intérim,Casablanca-Mohammedia,
Technicien en Gestion de Base de Données - Marrakech,MTS SYSTEM,"Nous sommes une structure basée à Marrakech depuis 2006, sous-traitant d’un grand Groupe Français leader dans le développement et la distribution de solutions pour tous commerces de proximité et grandes enseignes depuis 1989 (paiement, encaissement, systèmes de sécurité, applications digitales de gestion…)   Nous sommes à la recherche des  Technicien en Gestion de Base de Données.     Missions :     Mise en place des patchs EKIP   Relance des batchs et scripts d’interfaces   Mise en place du monitoring",14.11.2024,Bac+2,Expérience entre 2 ans et 5 ans,CDI,Casablanca-Mohammedia - Marrakech-Safi & Rabat-Salé-Kénitra,EKIP - ORACLE - SQL
Développeur Profil Devops  - Marrakech,MTS SYSTEM,"Nous sommes une structure basée à Marrakech depuis 2006, sous-traitant d’un grand Groupe Français leader dans le développement et la distribution de solutions pour tous commerces de proximité et grandes enseignes depuis 1989 (paiement, encaissement, systèmes de sécurité, applications digitales de gestion…)   Nous sommes à la recherche des  Développeurs Profil Devops.     Missions :    Participer au bon fonctionnement des systèmes d’information en garantissant le maintien à niveau des différents outils et/ou infrastructures des logiciels systèmes et/ou infrastructures de communication dans un objectif de qualité, de productivité et de sécurité.   Développement, maintenance et...",14.11.2024,Bac+5 et plus,Expérience entre 2 ans et 5 ans,CDI,Casablanca-Mohammedia - Marrakech-Safi & Rabat-Salé-Kénitra,BASH - PYTHON
